English;Swedish;Positive;Negative;Anger;Anticipation;Disgust;Fear;Joy;Sadness;Surprise;Trust
sith;;0;0;0;0;0;0;0;0;0;0
sitting;;0;0;0;0;0;0;0;0;0;0
situate;;0;0;0;0;0;0;0;0;0;0
situated;;0;0;0;0;0;0;0;0;0;0
situation;;0;0;0;0;0;0;0;0;0;0
sixth;;0;0;0;0;0;0;0;0;0;0
sixty;;0;0;0;0;0;0;0;0;0;0
size;storlek;0;0;0;0;0;0;0;0;0;0
sizzle;;0;0;1;0;0;0;0;0;0;0
skate;;0;0;0;0;0;0;0;0;0;0
skating;;0;0;0;0;0;0;0;0;0;0
skein;;0;0;0;0;0;0;0;0;0;0
skeleton;;0;0;0;0;0;0;0;0;0;0
skeptic;;0;0;0;0;0;0;0;0;0;0
skeptical;;0;1;0;0;0;0;0;0;0;0
skepticism;;0;0;0;0;0;0;0;0;0;0
sketch;;0;0;0;0;0;0;0;0;0;0
sketchy;;0;1;0;0;0;0;0;0;0;0
skewed;;0;1;1;1;0;0;0;0;0;0
skewer;;0;0;0;0;0;0;0;0;0;0
ski;åka skidor;0;0;0;0;0;0;0;0;0;0
skid;;0;1;1;0;0;1;0;1;0;0
skiff;;0;0;0;0;0;0;0;0;0;0
skill;skicklighet;0;0;0;0;0;0;0;0;0;0
skilled;skicklig;1;0;0;0;0;0;0;0;0;0
skillet;;0;0;0;0;0;0;0;0;0;0
skillful;;1;0;0;0;0;0;0;0;0;1
skim;;0;0;0;0;0;0;0;0;0;0
skin;;0;0;0;0;0;0;0;0;0;0
skinny;;0;0;0;0;0;0;0;0;0;0
skip;;0;1;0;0;0;0;0;0;0;0
skipper;;0;0;0;0;0;0;0;0;0;0
skirmish;;0;1;1;0;0;0;0;0;0;0
skirt;;0;0;0;0;0;0;0;0;0;0
skirting;;0;0;0;0;0;0;0;0;0;0
skirts;;0;0;0;0;0;0;0;0;0;0
skit;;0;0;0;0;0;0;0;0;0;0
skull;;0;0;0;0;0;0;0;0;0;0
skunk;;0;0;0;0;0;0;0;0;0;0
sky;sky;1;0;0;0;0;0;0;0;0;0
skyscraper;;0;0;0;0;0;0;0;0;0;0
slab;;0;0;0;0;0;0;0;0;0;0
slack;;0;1;0;0;0;0;0;0;0;0
slag;;0;1;0;0;0;0;0;0;0;0
slam;;0;1;1;0;0;1;0;0;1;0
slander;;0;1;1;0;1;0;0;0;0;0
slanderous;;0;1;0;0;0;0;0;0;0;0
slang;;0;0;0;0;0;0;0;0;0;0
slant;;0;0;0;0;0;0;0;0;0;0
slap;;0;1;1;0;0;0;0;0;1;0
slash;;0;0;1;0;0;0;0;0;0;0
slashes;;0;0;0;0;0;0;0;0;0;0
slate;;1;0;0;0;0;0;0;0;0;0
slates;;0;0;0;0;0;0;0;0;0;0
slaughter;;0;1;1;0;1;1;0;1;1;0
slaughterhouse;;0;1;1;0;1;1;0;1;0;0
slaughtering;;0;1;1;0;1;1;0;1;1;0
slave;;0;1;1;0;0;1;0;1;0;0
slavery;;0;1;1;0;1;1;0;1;0;0
slay;dräpa;0;1;1;0;0;0;0;0;0;0
slayer;;0;1;1;0;1;1;0;1;1;0
sledge;;0;0;0;0;0;0;0;0;0;0
sleek;;1;0;0;0;0;0;0;0;0;0
sleep;sova;0;0;0;0;0;0;0;0;0;0
sleeper;;0;0;0;0;0;0;0;0;0;0
sleeping;;0;0;0;0;0;0;0;0;0;0
sleeplessness;;0;0;0;0;0;0;0;0;0;0
sleepy;sömnig;0;0;0;0;0;0;0;0;0;0
sleet;;0;1;0;0;0;0;0;0;0;0
sleeve;;0;0;0;0;0;0;0;0;0;0
sleeveless;;0;0;0;0;0;0;0;0;0;0
sleigh;;0;0;0;0;0;0;0;0;0;0
sleight;;0;0;0;0;0;0;0;0;0;0
slender;;1;0;0;0;0;0;0;0;0;0
sleuth;;0;0;0;0;0;0;0;0;0;0
slice;;0;0;0;0;0;0;0;0;0;0
slick;;0;0;0;0;0;0;0;0;0;0
slide;;0;0;0;0;0;0;0;0;0;0
sliding;;0;0;0;0;0;0;0;0;0;0
slight;;0;0;0;0;0;0;0;0;0;0
slightly;;0;0;0;0;0;0;0;0;0;0
slim;;1;0;0;0;0;0;0;0;0;0
slime;;0;0;0;0;1;0;0;0;0;0
slimy;;0;1;0;0;1;0;0;0;0;0
sling;;0;0;0;0;0;0;0;0;0;0
slink;;0;1;0;0;0;0;0;0;0;0
slip;;0;1;0;0;0;0;0;0;1;0
slipper;toffel;0;0;0;0;0;0;0;0;0;0
slippers;tofflor;0;0;0;0;0;0;0;0;0;0
slit;;0;0;0;0;0;0;0;0;0;0
sliver;;0;0;0;0;0;0;0;0;0;0
slogan;;0;0;0;0;0;0;0;0;0;0
sloop;;0;0;0;0;0;0;0;0;0;0
slop;;0;1;0;0;1;0;0;0;0;0
slope;;0;0;0;0;0;0;0;0;0;0
sloppy;;0;1;0;0;1;0;0;0;0;0
slot;spår;0;0;0;0;0;0;0;0;0;0
sloth;;0;1;0;0;1;0;0;0;0;0
slouch;;0;1;0;0;0;0;0;0;0;0
slough;;0;1;0;0;0;0;0;0;0;0
slow;;0;0;0;0;0;0;0;0;0;0
slowly;;0;0;0;0;0;0;0;0;0;0
slowness;;0;1;0;0;0;0;0;0;0;0
sludge;;0;1;0;0;1;0;0;0;0;0
slug;;0;1;0;0;1;0;0;0;0;0
sluggish;;0;1;0;0;0;0;0;1;0;0
sluice;;0;0;0;0;0;0;0;0;0;0
slum;;0;1;0;0;1;0;0;0;0;0
slumber;;0;0;0;0;0;0;0;0;0;0
slump;;0;1;0;0;0;0;0;1;0;0
slur;;0;1;1;0;1;0;0;1;0;0
slush;;0;1;0;0;1;0;0;0;1;0
slut;slampa;0;1;1;0;1;0;0;0;0;0
sly;slug;0;1;1;0;1;1;0;0;0;0
smack;;0;1;1;0;0;0;0;0;0;0
small;små;0;1;0;0;0;0;0;0;0;0
smaller;;0;0;0;0;0;0;0;0;0;0
smallest;;0;0;0;0;0;0;0;0;0;0
smash;;0;1;1;0;0;1;0;0;0;0
smashed;;0;1;0;0;0;0;0;0;0;0
smattering;;0;1;0;0;0;0;0;0;0;0
smear;;0;0;0;0;0;0;0;0;0;0
smell;lukt;0;1;1;0;1;0;0;0;0;0
smelling;;0;1;0;0;1;0;0;0;0;0
smelt;smälta;0;0;0;0;0;0;0;0;0;0
smile;;1;0;0;0;0;0;1;0;1;1
smiling;;1;0;0;0;0;0;1;0;0;0
smirk;;0;1;0;0;0;0;0;0;0;0
smite;;0;1;1;0;0;1;0;1;0;0
smith;;0;0;0;0;0;0;0;0;0;1
smitten;;1;0;0;0;0;0;0;0;0;0
smoker;;0;1;0;0;0;0;0;0;0;0
smokey;;0;0;0;0;0;0;0;0;0;0
smoking;;0;0;0;0;0;0;0;0;0;0
smoky;;0;0;0;0;0;0;0;0;0;0
smoldering;;0;0;0;0;0;0;0;0;0;0
smoothly;;0;0;0;0;0;0;0;0;0;0
smoothness;;1;0;0;0;0;0;0;0;0;0
smother;;0;1;1;0;0;0;0;0;0;0
smudge;;0;1;0;0;0;0;0;0;0;0
smug;;0;1;0;0;0;0;0;0;0;0
smuggle;;0;1;0;0;0;1;0;0;0;0
smuggler;;0;1;1;0;1;1;0;0;0;0
smuggling;;0;1;0;0;0;0;0;0;0;0
smut;;0;1;0;0;1;1;0;0;0;0
snack;;0;0;0;0;0;0;0;0;0;0
snacks;;0;0;0;0;0;0;0;0;0;0
snag;;0;1;0;0;0;0;0;0;1;0
snags;;0;1;0;0;0;0;0;0;0;0
snail;;0;0;0;0;0;0;0;0;0;0
snake;;0;1;0;0;1;1;0;0;0;0
snap;knäppa;0;0;0;0;0;0;0;0;0;0
snapshot;;0;0;0;0;0;0;0;0;0;0
snare;;0;1;0;0;0;1;0;0;0;0
snarl;;0;1;1;0;1;0;0;0;0;0
snarling;;0;1;1;0;0;0;0;0;0;0
snatch;;0;0;0;0;0;0;0;0;0;0
sneak;smyga sig;0;1;1;0;0;1;0;0;1;0
sneakers;;0;0;0;0;0;0;0;0;0;0
sneaking;;0;1;0;1;0;1;0;0;0;1
sneer;;0;1;1;0;1;0;0;0;0;0
sneeze;nysa;0;1;0;0;1;0;0;0;1;0
sneezing;;0;0;0;0;0;0;0;0;0;0
snicker;;1;0;0;0;0;0;0;0;0;0
snide;;0;1;0;0;0;0;0;0;0;0
sniff;;0;0;0;0;0;0;0;0;0;0
snip;;0;0;0;0;0;0;0;0;0;0
snipe;;0;0;0;0;0;0;0;0;0;0
snippet;;0;0;0;0;0;0;0;0;0;0
snob;;0;1;0;0;0;0;0;0;0;0
snoopy;;0;0;0;0;0;0;0;0;0;0
snooze;;0;0;0;0;0;0;0;0;0;0
snore;;0;0;0;0;0;0;0;0;0;0
snort;;0;0;0;0;0;0;0;1;0;0
snout;;0;0;0;0;0;0;0;0;0;0
snow;snö;0;0;0;0;0;0;0;0;0;0
snowball;;0;0;0;0;0;0;0;0;0;0
snowflake;;0;0;0;0;0;0;0;0;0;0
snowy;snöig;0;0;0;0;0;0;0;0;0;0
snuff;;0;0;0;0;0;0;0;0;0;0
soak;;0;1;0;0;0;0;0;0;0;0
soaking;;0;0;0;0;0;0;0;0;0;0
soap;;0;0;0;0;0;0;0;0;0;0
soapy;;0;0;0;0;0;0;0;0;0;0
soaring;;0;0;0;0;0;0;0;0;0;0
sob;;0;1;0;0;0;0;0;1;0;0
sobriety;;1;0;0;0;0;0;0;0;0;1
soc;;0;0;0;0;0;0;0;0;0;0
soccer;;0;0;0;0;0;0;0;0;0;0
sociable;;1;0;0;0;0;0;0;0;0;0
social;;0;0;0;0;0;0;0;0;0;0
socialism;;0;0;0;0;1;1;0;0;0;0
socialist;;0;1;1;0;1;1;0;1;0;0
society;;0;0;0;0;0;0;0;0;0;0
sock;;0;0;0;0;0;0;0;0;0;0
socket;uttag;0;0;0;0;0;0;0;0;0;0
sod;;0;0;0;0;0;0;0;0;0;0
sofa;soffa;0;0;0;0;0;0;0;0;0;0
softening;;0;0;0;0;0;0;0;0;0;0
softness;;0;0;0;0;0;0;0;0;0;0
soggy;;0;0;0;0;0;0;0;0;0;0
soil;jord;0;1;0;0;1;0;0;0;0;0
soiled;;0;1;0;0;1;0;0;0;0;0
sojourn;;0;0;0;0;0;0;0;0;0;0
solace;;1;0;0;0;0;0;0;0;0;0
solar;;0;0;0;0;0;0;0;0;0;0
solder;;0;0;0;0;0;0;0;0;0;0
soldering;;0;0;0;0;0;0;0;0;0;0
soldier;;1;0;1;0;0;0;0;1;0;0
sole;enda;0;0;0;0;0;0;0;0;0;0
solicit;;0;0;0;0;0;0;0;0;0;0
solicitation;;0;0;0;0;0;0;0;0;0;0
solicitor;;0;0;0;0;0;0;0;0;0;0
solid;;1;0;0;0;0;0;0;0;0;0
solidarity;;0;0;0;0;0;0;0;0;0;1
solidification;stelning;0;0;0;0;0;0;0;0;0;0
solidified;;0;0;0;0;0;0;0;0;0;0
solidify;;0;0;0;0;0;0;0;0;0;0
solidity;;1;0;0;0;0;0;0;0;0;1
solitaire;;0;0;0;0;0;0;0;0;0;0
solitary;;0;0;0;0;0;0;0;0;0;0
solitude;;0;0;0;0;0;0;0;0;0;0
solo;;0;0;0;0;0;0;0;0;0;0
solubility;;0;0;0;0;0;0;0;0;0;0
soluble;;0;0;0;0;0;0;0;0;0;0
solution;;1;0;0;0;0;0;0;0;0;0
solve;;0;0;0;0;0;0;0;0;0;0
solvency;;1;0;0;0;0;0;0;0;0;0
solvent;;0;0;0;0;0;0;0;0;0;0
somatic;;0;1;0;0;0;0;0;0;1;0
somber;;0;1;0;0;0;0;0;1;0;0
son;son;0;0;0;0;0;0;0;0;0;0
sonar;;1;0;0;1;0;0;0;0;0;0
sonata;;1;0;0;0;0;0;0;0;0;0
song;;0;0;0;0;0;0;0;0;0;0
sonnet;;1;0;0;0;0;0;1;1;0;0
sonorous;;1;0;0;0;0;0;1;0;0;0
soot;;0;1;0;0;1;0;0;0;0;0
soothe;;1;0;0;0;0;0;0;0;0;0
soothing;;1;0;0;0;0;0;1;0;0;1
sophomore;;0;0;0;0;0;0;0;0;0;0
soprano;;0;0;0;0;0;0;0;0;0;0
sorcerer;;0;0;0;0;0;0;0;0;0;0
sorcery;trolldom;0;1;0;1;0;1;0;0;1;0
sordid;;0;1;1;0;1;1;0;1;0;0
sore;;0;1;1;0;0;0;0;1;0;0
sorely;;0;1;0;0;0;0;0;1;0;0
soreness;;0;1;0;0;1;0;0;1;0;0
sorghum;;0;0;0;0;0;0;0;0;0;0
sorority;;0;0;0;0;0;0;0;0;0;0
sorrow;;0;1;0;0;0;1;0;1;0;0
sorrowful;;0;1;0;0;0;0;0;1;0;0
sort;sortera;0;0;0;0;0;0;0;0;0;0
sorter;;1;0;0;0;0;0;0;0;0;0
sortie;;0;1;0;0;0;1;0;0;0;0
sorting;;0;0;0;0;0;0;0;0;0;0
sou;sou;0;0;0;0;0;0;0;0;0;0
soulless;;0;1;0;0;1;1;0;1;0;0
soulmate;;0;1;0;0;0;1;0;0;0;0
sound;ljud;0;0;0;0;0;0;0;0;0;0
sounding;;0;0;0;0;0;0;0;0;0;0
soundness;;1;0;0;1;0;0;1;0;0;1
soup;soppa;1;0;0;0;0;0;0;0;0;0
sour;;0;1;0;0;1;0;0;0;0;0
source;;0;0;0;0;0;0;0;0;0;0
souvenir;;0;0;0;0;0;0;0;0;0;0
sovereign;;0;0;0;0;0;0;0;0;0;1
sovereignty;;0;0;0;0;0;0;0;0;0;0
sow;;0;0;0;0;0;0;0;0;0;0
spa;spa;1;0;0;1;0;0;1;0;1;1
space;;0;0;0;0;0;0;0;0;0;0
spacious;;1;0;0;0;0;0;0;0;0;0
spade;;0;0;0;0;0;0;0;0;0;0
span;spänna;0;0;0;0;0;0;0;0;0;0
spaniel;;1;0;0;0;0;0;1;0;0;1
spank;;0;1;1;0;0;1;0;1;0;0
spanking;;0;0;1;0;0;0;0;0;0;0
spar;;0;0;0;0;0;0;0;0;0;0
spare;;0;0;0;0;0;0;0;0;0;0
sparingly;;0;0;0;0;0;0;0;0;0;0
spark;;0;0;0;0;0;0;0;0;0;0
sparkle;;1;0;0;1;0;0;1;0;1;0
sparring;;0;0;0;0;0;0;0;0;0;0
sparse;;0;0;0;0;0;0;0;0;0;0
spasm;;0;1;0;0;0;1;0;0;0;0
spat;;0;1;1;0;0;0;0;0;0;0
spatula;;0;0;0;0;0;0;0;0;0;0
spawn;;0;0;0;0;0;0;0;0;0;0
speaker;;0;0;0;0;0;0;0;0;0;0
speaking;;0;0;0;0;0;0;0;0;0;0
spear;;0;1;1;1;0;1;0;0;0;0
special;;1;0;0;0;0;0;1;0;0;0
specialist;;0;0;0;0;0;0;0;0;0;1
speciality;;0;0;0;0;0;0;0;0;0;0
specialize;;0;0;0;0;0;0;0;0;0;1
specially;;0;0;0;0;0;0;0;0;0;0
specie;;1;0;0;0;0;0;0;0;0;0
species;;0;0;0;0;0;0;0;0;0;0
specific;;0;0;0;0;0;0;0;0;0;0
specification;;0;0;0;0;0;0;0;0;0;0
specimen;;0;0;0;0;0;0;0;0;0;0
speck;;0;1;0;0;1;0;0;0;0;0
speckled;;0;0;0;0;0;0;0;0;0;0
specs;;0;0;0;0;0;0;0;0;0;0
spectacle;;1;1;0;0;0;0;0;0;0;0
spectacles;;0;0;0;0;0;0;0;0;0;0
spectacular;;0;0;0;1;0;0;0;0;1;0
spectator;;0;0;0;0;0;0;0;0;0;0
specter;;0;1;0;0;0;1;0;1;0;0
spectral;;0;1;0;0;0;0;0;0;0;0
spectrometer;;0;0;0;0;0;0;0;0;0;0
spectrophotometer;;0;0;0;0;0;0;0;0;0;0
spectroscopy;;0;0;0;0;0;0;0;0;0;0
spectrum;;0;0;0;0;0;0;0;0;0;0
speculate;;0;0;0;0;0;0;0;0;0;0
speculation;;0;1;0;0;0;1;0;1;0;0
speculative;;0;0;0;1;0;0;0;0;0;0
speculum;;0;0;0;0;0;0;0;0;0;0
speech;;1;0;0;0;0;0;0;0;0;0
speechless;;0;0;0;0;0;0;0;0;0;0
speed;fart;0;0;0;0;0;0;0;0;0;0
speedily;;0;0;0;0;0;0;0;0;0;0
speedometer;;0;0;0;0;0;0;0;0;0;0
speedway;;0;0;0;0;0;0;0;0;0;0
speedy;;1;0;0;0;0;0;0;0;0;0
spellbound;;0;0;0;0;0;0;0;0;0;0
spelling;stavning;1;0;0;0;0;0;0;0;0;0
spencer;;0;0;0;0;0;0;0;0;0;0
spend;;0;0;0;0;0;0;0;0;0;0
spent;;0;1;0;0;0;0;0;0;0;0
sperm;;0;0;0;0;0;0;0;0;0;0
spew;;0;0;0;0;1;0;0;0;0;0
sphere;;0;0;0;0;0;0;0;0;0;0
spherical;;0;0;0;0;0;0;0;0;0;0
sphinx;;0;0;0;0;0;0;0;0;0;0
spice;;1;0;0;0;0;0;0;0;0;0
spicy;;0;0;0;0;0;0;0;0;0;0
spider;;0;0;0;0;1;1;0;0;0;0
spigot;;0;0;0;0;0;0;0;0;0;0
spike;;0;0;0;0;0;1;0;0;0;0
spiked;;0;0;0;0;0;0;0;0;0;0
spiky;;0;0;0;0;0;0;0;0;0;0
spill;;0;0;0;0;0;0;0;0;0;0
spin;;0;0;0;0;0;0;0;0;0;0
spinal;;0;0;0;0;0;0;0;0;0;0
spindle;;0;0;0;0;0;0;0;0;0;0
spine;;1;1;1;0;0;0;0;0;0;0
spinning;;0;0;0;0;0;0;0;0;0;0
spinster;;0;1;0;0;0;1;0;1;0;0
spiny;;0;0;0;0;0;0;0;0;0;0
spiral;;0;0;0;0;0;0;0;0;0;0
spire;;0;0;0;0;0;0;0;0;0;0
spirit;anda;1;0;0;0;0;0;0;0;0;0
spirits;;1;0;0;1;0;0;1;0;1;0
spiritual;;0;0;0;0;0;0;0;0;0;0
spirituality;;0;0;0;0;0;0;0;0;0;0
spit;spotta;0;0;0;0;1;0;0;0;0;0
spite;;0;1;1;0;0;0;0;0;0;0
spiteful;;0;1;1;0;0;0;0;0;0;0
splash;;0;0;0;0;0;0;0;0;1;0
spleen;mjälte;0;0;0;0;0;0;0;0;0;0
splendid;;1;0;0;0;0;0;1;0;1;0
splendor;prakt;1;0;0;1;0;0;1;0;1;0
splice;;0;0;0;0;0;0;0;0;0;0
spline;;0;0;0;0;0;0;0;0;0;0
splint;skena;0;0;0;0;0;0;0;0;0;0
splinter;;0;1;0;0;0;0;0;0;0;0
split;;0;1;0;0;0;0;0;0;0;0
splitting;;0;1;0;0;0;0;0;1;0;0
splurge;;0;0;0;0;0;0;0;0;0;0
spoil;;0;1;0;0;1;0;0;0;0;0
spoiler;;0;1;0;0;0;0;0;1;0;0
spoiling;;0;0;0;0;0;0;0;0;0;0
spoke;;0;1;0;0;0;0;0;0;0;0
spoken;;0;0;0;0;0;0;0;0;0;0
spokesman;;0;0;0;0;0;0;0;0;0;1
sponge;svamp;0;1;0;0;0;0;0;0;0;0
spongy;;0;0;0;0;0;0;0;0;0;0
sponsor;;1;0;0;0;0;0;0;0;0;1
sponsorship;;0;0;0;0;0;0;0;0;0;0
spoof;;0;0;0;0;0;0;0;0;0;0
spook;;0;1;0;0;0;1;0;0;0;0
spoon;sked;0;0;0;0;0;0;0;0;0;0
spoonful;;0;0;0;0;0;0;0;0;0;0
sporadic;;0;0;0;0;0;0;0;0;0;0
spore;;0;0;0;0;0;0;0;0;0;0
sport;sport;0;0;0;0;0;0;0;0;0;0
sporting;;0;0;0;0;0;0;0;0;0;0
sports;sport;0;0;0;0;0;0;0;0;0;0
sportsman;;0;0;0;0;0;0;0;0;0;0
spot;;0;0;0;0;0;0;0;0;0;0
spotless;;1;0;0;0;0;0;0;0;0;1
spotted;;0;0;0;0;0;0;0;0;0;0
spotty;;0;0;0;0;0;0;0;0;0;0
spousal;;0;0;0;0;0;0;0;0;0;0
spouse;;1;0;0;0;0;0;1;0;0;1
spout;;0;0;0;0;0;0;0;0;0;0
sprain;;0;1;0;0;0;0;0;1;0;0
sprawl;;0;0;0;0;0;0;0;0;0;0
spray;;0;0;0;0;0;0;0;0;0;0
spread;;0;0;0;0;0;0;0;0;0;0
spree;;0;1;0;0;0;0;0;0;0;0
sprinkling;;0;0;0;0;0;0;0;0;0;0
sprite;;0;1;0;0;0;1;0;0;0;0
sprout;;0;0;0;0;0;0;0;0;0;0
spruce;;1;0;0;0;0;0;0;0;0;0
spur;;0;0;0;0;0;1;0;0;0;0
spurious;;0;1;0;0;1;0;0;0;0;0
spurred;;0;0;0;0;0;0;0;0;0;0
spurt;;0;0;0;0;0;0;0;0;0;0
spy;;0;0;0;0;0;0;0;0;0;0
squad;;0;0;0;0;0;0;0;0;0;0
squadron;;0;0;0;0;0;0;0;0;0;0
squall;;0;1;0;0;0;1;0;1;0;0
squamous;;0;0;0;0;0;0;0;0;0;0
square;;0;0;0;0;0;0;0;0;0;0
squat;;0;0;0;0;0;0;0;0;0;0
squatter;;0;1;0;0;0;0;0;0;0;0
squeak;;0;0;0;0;0;0;0;0;0;0
squeal;;0;0;0;0;0;0;0;0;0;0
squeamish;;0;1;0;0;1;1;0;0;0;0
squeeze;;0;0;0;0;0;0;0;0;0;0
squeezing;;0;0;0;0;0;0;0;0;0;0
squelch;;0;1;1;0;1;0;0;0;0;0
squint;;0;0;0;0;0;0;0;0;0;0
squire;;0;0;0;0;0;0;0;0;0;0
squirm;;0;1;0;0;1;0;0;0;0;0
squirrel;ekorre;0;0;0;0;0;0;0;0;0;0
squirt;;0;0;0;0;0;0;0;0;0;0
stab;;0;1;1;0;0;1;0;1;1;0
stability;;0;0;0;0;0;0;0;0;0;0
stable;;1;0;0;0;0;0;0;0;0;1
staccato;;1;0;0;0;0;0;0;0;0;0
stack;;0;0;0;0;0;0;0;0;0;0
staff;;0;0;0;0;0;0;0;0;0;0
stag;;0;0;0;0;0;0;0;0;0;0
stage;;0;0;0;0;0;0;0;0;0;0
stagger;;0;0;0;0;0;0;0;0;1;0
staggering;;0;1;0;0;0;0;0;0;0;0
stagnant;;0;1;0;0;0;0;0;1;0;0
stagnation;;0;0;0;0;0;0;0;0;0;0
staid;;0;0;0;0;0;0;0;0;0;0
stain;;0;1;0;0;1;0;0;0;0;0
stainless;;1;0;0;0;0;0;0;0;0;0
stair;;0;0;0;0;0;0;0;0;0;0
staircase;;0;0;0;0;0;0;0;0;0;0
stairway;;0;0;0;0;0;0;0;0;0;0
stake;;0;0;0;0;0;0;0;0;0;0
stale;;0;1;0;0;0;0;0;0;0;0
stalemate;;0;0;1;0;1;0;0;0;0;0
stalk;;0;1;0;0;0;1;0;0;0;0
stall;bås;0;0;0;0;1;0;0;0;0;0
stallion;hingst;1;0;0;0;0;0;0;0;0;0
stalls;;0;0;0;0;0;0;0;0;0;0
stalwart;;1;0;0;0;0;0;0;0;0;0
stamina;;1;0;0;0;0;0;0;0;0;1
stamp;;0;0;0;0;0;0;0;0;0;0
stand;;0;0;0;0;0;0;0;0;0;0
standard;;0;0;0;0;0;0;0;0;0;0
standardize;;0;0;0;0;0;0;0;0;0;0
standing;;1;0;0;0;0;0;0;0;0;0
standoff;;0;1;1;0;0;1;0;0;0;0
standpoint;;0;0;0;0;0;0;0;0;0;0
standstill;;0;1;1;0;0;0;0;0;0;0
stanza;;0;0;0;0;0;0;0;0;0;0
staple;;0;0;0;0;0;0;0;0;0;0
star;stjärna;1;0;0;1;0;0;1;0;0;1
starboard;;0;0;0;0;0;0;0;0;0;0
starch;;0;0;0;0;0;0;0;0;0;0
stare;;0;0;0;0;0;0;0;0;0;0
staring;;0;1;0;0;0;0;0;0;0;0
stark;;0;1;0;0;0;0;0;0;0;1
starlight;;1;0;0;0;0;0;0;0;0;0
starry;;1;0;0;1;0;0;1;0;0;0
stars;;0;0;0;0;0;0;0;0;0;0
start;;0;0;0;1;0;0;0;0;0;0
startle;;0;1;0;0;0;1;0;0;1;0
startling;;0;0;0;0;0;0;0;0;1;0
starvation;;0;1;0;0;0;1;0;1;0;0
starved;;0;1;0;0;0;0;0;0;0;0
starving;;0;1;0;0;0;0;0;0;0;0
state;;0;0;0;0;0;0;0;0;0;0
stately;;1;0;0;0;0;0;0;0;0;0
statement;;1;0;0;0;0;0;0;0;0;1
stateroom;;0;0;0;0;0;0;0;0;0;0
statesman;;0;0;0;0;0;0;0;0;0;0
static;;0;0;0;0;0;0;0;0;0;0
statics;;0;0;0;0;0;0;0;0;0;0
station;;0;0;0;0;0;0;0;0;0;0
stationary;;0;1;0;0;0;0;0;0;0;0
stationery;;0;0;0;0;0;0;0;0;0;0
statistical;;0;0;0;0;0;0;0;0;0;1
statistician;;0;0;0;0;0;0;0;0;0;0
stator;;0;0;0;0;0;0;0;0;0;0
statuary;;0;0;0;0;0;0;0;0;0;0
statue;staty;1;0;0;0;0;0;0;0;0;0
statuette;;0;0;0;0;0;0;0;0;0;0
stature;;0;0;0;0;0;0;0;0;0;0
status;;1;0;0;0;0;0;0;0;0;0
statute;;0;0;0;0;0;0;0;0;0;0
statutory;;0;0;0;0;0;0;0;0;0;0
staunch;;1;0;0;0;0;0;0;0;0;0
stave;;0;1;0;0;0;0;0;0;0;0
stay;vistelse;0;0;0;0;0;0;0;0;0;0
stayed;;0;0;0;0;0;0;0;0;0;0
stays;;0;0;0;0;0;0;0;0;0;0
stead;;0;0;0;0;0;0;0;0;0;0
steadfast;;1;0;0;0;0;0;0;0;0;1
steady;;0;0;0;0;0;0;0;0;1;1
steal;;0;1;1;0;0;1;0;1;0;0
stealing;;0;1;0;0;1;1;0;0;0;0
stealth;;0;0;0;0;0;0;0;0;1;0
stealthily;;0;0;0;0;0;0;0;0;1;0
stealthy;smyg;0;1;0;1;0;1;0;0;1;0
steamboat;;0;0;0;0;0;0;0;0;0;0
steamer;;0;0;0;0;0;0;0;0;0;0
steamroller;;0;0;0;0;0;0;0;0;0;0
steamship;;0;0;0;0;0;0;0;0;0;0
steamy;;0;0;0;0;0;0;0;0;0;0
steel;;0;0;0;0;0;0;0;0;0;0
steep;;0;0;0;0;0;0;0;0;0;0
steeple;;0;0;0;0;0;0;0;0;0;0
steer;;0;0;0;0;0;0;0;0;0;0
stellar;;1;0;0;0;0;0;0;0;0;0
stem;;0;0;0;0;0;0;0;0;0;0
stench;;0;0;0;0;0;0;0;0;0;0
stencil;;0;0;0;0;0;0;0;0;0;0
step;;0;0;0;0;0;0;0;0;0;0
steppe;;0;0;0;0;0;0;0;0;0;0
steps;;0;0;0;0;0;0;0;0;0;0
stereoscopic;;0;0;0;0;0;0;0;0;0;0
stereotype;;0;1;0;0;0;0;0;0;0;0
stereotyped;;0;1;0;0;0;0;0;0;0;0
sterile;;0;1;0;0;0;0;0;1;0;0
sterility;;0;1;0;0;0;0;0;0;0;0
sterling;;1;1;1;1;0;0;1;0;0;1
stern;;0;1;0;0;0;0;0;0;0;0
stethoscope;;0;0;0;0;0;0;0;0;0;0
stew;gryta;0;0;0;0;0;0;0;0;0;0
steward;;1;0;0;0;0;0;0;0;0;1
stewardship;;0;0;0;0;0;0;0;0;0;0
stick;stick;0;0;0;0;0;0;0;0;0;0
sticking;;0;0;0;0;0;0;0;0;0;0
sticky;klibbig;0;0;0;0;1;0;0;0;0;0
stiff;;0;1;0;0;0;0;0;0;0;0
stiffen;;0;0;0;0;0;0;0;0;0;0
stiffness;;0;1;0;0;0;0;0;0;0;0
stifle;;0;1;0;0;0;0;0;0;0;0
stifled;;0;1;1;0;0;1;0;1;0;0
stifling;;0;0;0;0;0;0;0;0;0;0
stigma;;0;1;1;0;1;1;0;1;0;0
stile;;0;0;0;0;0;0;0;0;0;0
stiletto;;0;0;0;0;0;0;0;0;0;0
stillborn;;0;1;0;0;0;0;0;1;0;0
stillness;;1;0;0;0;0;1;0;1;0;0
stilts;;0;0;0;0;0;0;0;0;0;0
